respondent_id,response_text,human_code_label,human_code,notes,llm_code_label,confidence,llm_code,gender,gender_label,race,race_label,marital_status,marital_status_label,income,income_label,education,education_label,occupation_status,occupation_status_label,age,party_id,party_id_label
368739,inflation,,,,Economy,High,1,2,woman,3,hispanic,2,widowed,3,"$30,000-$59,999",3,some college,5,retired,79,2,not very strong democrat
368744,"Well, inflation, the border,",,,,Economy,High,1,1,man,1,"white, non-hispanic",1,married,3,"$30,000-$59,999",2,high school,5,retired,76,7,strong repbulican
368774,"I don't think it's just problems facing the US, I think it's problems facing everybody, with the economics, everyone seems to be having a harder time, being afraid of what's going to happen",,,,Economy,High,1,2,woman,1,"white, non-hispanic",3,divorced,3,"$30,000-$59,999",3,some college,1,working now,57,4,independent
368836,Political discourse. Unwillingness on either side to have bipartisan agreements. ,,,,Politics/Democracy,High,3,1,man,1,"white, non-hispanic",1,married,6,"$250,000 or more",3,some college,1,working now,48,7,strong repbulican
369154,"crime; it literally every where; even in the branches of government, where it should not be",,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",1,married,3,"$30,000-$59,999",3,some college,1,working now,44,5,independent republican
369260,Economics  /wt/ Just the inflation ,,,,Economy,High,1,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",5,graduate degree,1,working now,58,6,not very strong republican
369742,"The economy, under the current administration the restriction on the energy industry has been a big impact on the economy.  ",,,,Economy,High,1,1,man,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",4,bachelor's degree,5,retired,80,6,not very strong republican
369793,Donald Trump; he's immoral;,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",2,widowed,3,"$30,000-$59,999",4,bachelor's degree,5,retired,69,1,strong democrat
369794,The economy. Things are too expensive. /AE/ Housing is very unaffordable. /AE/ The cost of food. Food is very expensive. /AE/ That's about it really.,,,,Economy,High,1,1,man,3,hispanic,1,married,4,"$60,000-$99,999",2,high school,5,retired,60,1,strong democrat
370232,there are alot of false narratives/ alot of people are blaming the joe biden and Kamakala harris on prices and that was the main reason the election went the way it did.,,,,Politics/Democracy,High,3,2,woman,1,"white, non-hispanic",5,never married,-9,refused,4,bachelor's degree,1,working now,40,1,strong democrat
370274,"The economy, It is not properly addressing issues with the working class or the middle level /AE/ Lots of problems, but I don't have any specific /AE/ No, not specifically",,,,Economy,High,1,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",4,bachelor's degree,5,retired,80,1,strong democrat
370629,"Division among people.  Under Donald Trump he open Pandora box for hate  like Neo Nazi, klan for people to  expound on ",,,,Social Issues,High,4,2,woman,2,"black, non-hispanic",1,married,1,"under $9,999",3,some college,5,retired,63,1,strong democrat
370665,Border control we spent over 66 billion to illegal immigrant and only 3 billion to homeless veterans 750$ to people in north carolina but 60 billion to illegal immigrants,,,,Immigration,High,6,1,man,1,"white, non-hispanic",1,married,2,"$10,000-$29,999",2,high school,1,working now,51,7,strong repbulican
370734,"Poverty. /probe/ People, you know, food, housing, things are not too high up and not affordable, people trying to make it and not affordable. The economy sucks.",,,,Economy,High,1,2,woman,1,"white, non-hispanic",3,divorced,2,"$10,000-$29,999",3,some college,6,permanently disabled,58,5,independent republican
370887,"Unity among all of us. /ms/ You know, coming together for the good of all people. Just learning to listen to each other.",Social Issues,4,division,Social Issues,High,4,2,woman,1,"white, non-hispanic",1,married,1,"under $9,999",2,high school,5,retired,72,6,not very strong republican
370912,"jobs. There is not enough jobs for everyone in this country. So, More jobs. ",,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",5,never married,1,"under $9,999",1,less than high school,1,working now,21,5,independent republican
370996,Violence /probe/ basically people getting killed over small little things that maybe can be resolved in other ways,,,,Unclear,Low,10,2,woman,2,"black, non-hispanic",1,married,3,"$30,000-$59,999",3,some college,6,permanently disabled,59,4,independent
371192,Women's rights in terms of abortions and autonomy of their own bodies.,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",5,never married,3,"$30,000-$59,999",4,bachelor's degree,1,working now,33,3,independent democrat
371197,"The economy but that is getting a lot better/probe/ prices at the grocery store, we used to buy coke for 4$ and now it is almost 7$, almost 50% higher. /ae/house prices i don't know how anyone can afford a house anymore/ae/ no",Economy,1,,Economy,High,1,1,man,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",4,bachelor's degree,5,retired,69,7,strong repbulican
371396,"thats a very good question; political animocity; just the way, since the Tea Party came along, politicta has become like a religion, and the can see know other way; polititils are picking this up, and this is serious problem; I dont undertand it where I live; I don't have alot of contact with rebiblicans , but I think thi i the biggest problem",,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,55,2,not very strong democrat
371499,Dont know how you can put it but no one gets along. you either on one side or the other and you are hitting heads together. Just trying to find the word. It's just I say black you say white we are arguing because it is grey. there is no even temperment right or wrong,,,,Social Issues,High,4,1,man,1,"white, non-hispanic",1,married,3,"$30,000-$59,999",2,high school,5,retired,72,2,not very strong democrat
371522,The environment/tm/the whales are dying/ae/the plastic waste ending up in oceans,Environment,7,,Environment,High,7,2,woman,4,asian,5,never married,4,"$60,000-$99,999",3,some college,1,working now,31,2,not very strong democrat
371599,"Border control. Well, they let too many in. /ae/ No.",,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",1,married,3,"$30,000-$59,999",2,high school,5,retired,75,7,strong repbulican
371601,Poverty. Too many people are living in poverty. ,Economy,1,,Economy,High,1,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",5,graduate degree,1,working now,50,7,strong repbulican
371622,taxes-i feel like they are taxeing the misddle and lower class too much,,,,Economy,High,1,1,man,1,"white, non-hispanic",5,never married,6,"$250,000 or more",3,some college,1,working now,21,6,not very strong republican
371716,"The economy. /ms/ Things getting so high, and the rate of living is getting lower...wages are not matching what the economy is doing to us with high prices that a lot of us can't afford it.",,,,Economy,High,1,2,woman,1,"white, non-hispanic",3,divorced,1,"under $9,999",3,some college,5,retired,60,3,independent democrat
371794,at this point lack of the need to self inform on the part of the citizenship,,,,Social Issues,Medium,4,1,man,2,"black, non-hispanic",1,married,3,"$30,000-$59,999",5,graduate degree,5,retired,80,1,strong democrat
371799,Appointments to the...Donald Trump's appointments. The crazy people he's appointing to his cabinet.,,,,Politics/Democracy,High,3,2,woman,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",4,bachelor's degree,5,retired,76,1,strong democrat
371822,Probably just the a ethics. Just the way certain groups treat other groups. /AE/ No,,,,Unclear,Low,10,1,man,2,"black, non-hispanic",5,never married,3,"$30,000-$59,999",4,bachelor's degree,1,working now,34,3,independent democrat
371875,Homeless. Not doing enough for homeless people. ,,,,Social Issues,High,4,2,woman,1,"white, non-hispanic",2,widowed,3,"$30,000-$59,999",3,some college,5,retired,74,7,strong repbulican
371898,"inflation, I think it's hurting individulas and business are taking advantage of it",,,,Economy,High,1,1,man,1,"white, non-hispanic",3,divorced,5,"$100,000-$249,999",3,some college,1,working now,52,5,independent republican
372112,threat to democracy /tm/ I think with the current election and the way the appointments are being made and the individuals put up for govt positions I think everything is being done in a facist style and I think that is a threat to democracy,,,,Politics/Democracy,High,3,2,woman,2,"black, non-hispanic",5,never married,4,"$60,000-$99,999",5,graduate degree,5,retired,73,1,strong democrat
372240,illigals comming over the boarder and draining our reserve,,,,Immigration,High,6,2,woman,1,"white, non-hispanic",2,widowed,1,"under $9,999",3,some college,5,retired,78,7,strong repbulican
372513,No countability  I feel a lot people are getting away  with every thing starting with minors are getting away with murder and they get a smack on the wrist and they get away with it ,,,,Crime,High,5,2,woman,3,hispanic,5,never married,3,"$30,000-$59,999",3,some college,1,working now,39,3,independent democrat
372625,taxes-taxes too high,,,,Economy,High,1,2,woman,6,multiple races,5,never married,2,"$10,000-$29,999",2,high school,1,working now,26,6,not very strong republican
372767,Gun control/ WT/ that guns are avalible to people who shouldnt have them and the types of guns ,,,,Crime,High,5,2,woman,1,"white, non-hispanic",3,divorced,5,"$100,000-$249,999",5,graduate degree,1,working now,52,2,not very strong democrat
372998,"migrants, um they're violent, they're uneducated, they're useless, the ones I see in manhattan, in new york city, there's no good in what they do it seems /AE/ yeah, it was extremely poorly planned bringing them in here, there was no organization /AE/ No that's it",,,,Immigration,High,6,1,man,3,hispanic,1,married,5,"$100,000-$249,999",3,some college,1,working now,56,2,not very strong democrat
373244,"Inflation. /ms/ Just cost of goods, cost of going out to eat, cost of housing, insurance going up; accident insurance going up and your State Farm agent tells you it's goinng up. I have a family o f five, and we go to IHOP and it's like $100.",,,,Unclear,Low,10,1,man,4,asian,1,married,4,"$60,000-$99,999",3,some college,1,working now,45,3,independent democrat
373259,So many problems but greatest problem is the sever threat posed by the election of donald trump and the supreme political illiteracy of the people who voted for him. Going futher into detail huge section of country unhappy with spot in life. instead of recognizing joe biden was making strives to our lives but they were so desperate that when they turned back in they choose donal trump a convitected fellon. who said he would be a dictator on day one and will try to prosecture his political opponents and rivals and who plans to in all likelyhood destory social security medicare and medicaid and it is curtial for seniors including myself. It is terrible that in an age when we should be focucing on world wide danger of climate change american has side tracked into deestorying itself with donald trump most of our political problems stem from MAGA and odnald trump. So many people unhappy with their lot in life they are willing to try a dictatory. didn't well for the poeple in italy under musilini or people in germany under hitler or people in russia under putin. ,,,,Politics/Democracy,High,3,1,man,1,"white, non-hispanic",3,divorced,5,"$100,000-$249,999",4,bachelor's degree,5,retired,60,1,strong democrat
373349,Im really concerned about reproductive freedoms right now.,,,,Healthcare,High,2,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",3,some college,1,working now,40,1,strong democrat
373353,"jobs-not working, believes there's jobs, but not enough people wanting to work",,,,Economy,High,1,2,woman,1,"white, non-hispanic",2,widowed,2,"$10,000-$29,999",1,less than high school,6,permanently disabled,66,5,independent republican
373501,"Intelligence, Lack of /AE/ opinionated, they think they know things based upon what they've read in non-good, non-valid material /AE/ I think it's the social world that goes on there now, the computer socials are very opinionated and they don't understand what they say, they don't look at something and see it as true, because of lack of intelligence /AE/ No that's enough",,,,Unclear,Low,10,1,man,1,"white, non-hispanic",2,widowed,5,"$100,000-$249,999",5,graduate degree,5,retired,80,5,independent republican
373611,federal deficient/po/its massively too large,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",3,divorced,5,"$100,000-$249,999",5,graduate degree,5,retired,73,7,strong repbulican
373614,no i don't have one,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",5,never married,3,"$30,000-$59,999",2,high school,1,working now,23,5,independent republican
373659,"To me the border. The Unites States can't afford those people coming over, so many of them. We need to finish the wall down there. I think that will be the main shutoff to get control of who comes in. /AE/ Well, no, I guess it's the court systems that bring them in and when it comes to their trial, I don't know what it is.",,,,Unclear,Low,10,-9,refused,1,"white, non-hispanic",2,widowed,-9,refused,2,high school,5,retired,80,7,strong repbulican
373709,"Racism, people think that its okay to hate people for their skin color and its not. On the same note people think that singling out one race is okay and its not, all lives matter.",,,,Social Issues,High,4,1,man,1,"white, non-hispanic",3,divorced,2,"$10,000-$29,999",2,high school,6,permanently disabled,55,7,strong repbulican
373727,"Division, there's a lot of divisions and pinning on each other now causing more conflict than there should be, you HAVE to pick a side and can't be in the middle of the road so there's a lot of conflict. It's unfortunate ",,,,Social Issues,High,4,2,woman,1,"white, non-hispanic",1,married,3,"$30,000-$59,999",4,bachelor's degree,1,working now,26,5,independent republican
373749,"Well abortion obviously is one. They're trying to take away the rights of the women, minnesota doesnt have that but other states do. ",,,,Healthcare,High,2,2,woman,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",3,some college,5,retired,61,2,not very strong democrat
373800,"Immigration's number one. /wt/ The immigration system is extremely broken, and we have allowed people to flood in four years.",,,,Unclear,Low,10,1,man,6,multiple races,1,married,2,"$10,000-$29,999",1,less than high school,1,working now,42,5,independent republican
373845,"Everybody is getting too much rights to a point where there is no more discipline, no respects, everbody rights are being catered to. Theres no limit. There has to be a benchmark. And people get into volient was of expresing oneself. /AO/ with that type of people tend to get into shooting to express themselves, getting people killed, mass shooting, people running into people with their own vehicle. There has to be set disipline/AO/ It just about the money most time. It just about what your going to get. from businesses, indiviudalseven up to the government/Ao/No",,,,Crime,High,5,1,man,4,asian,1,married,4,"$60,000-$99,999",4,bachelor's degree,1,working now,63,7,strong repbulican
373925,"taxes. I think just affordability of them, especially middle class. ",,,,Economy,High,1,2,woman,1,"white, non-hispanic",5,never married,5,"$100,000-$249,999",5,graduate degree,1,working now,26,5,independent republican
373980,The division of the country,,,,Social Issues,High,4,2,woman,-9,refused,-2,missing,-9,refused,4,bachelor's degree,1,working now,-2,-8,don't know
374163,"Okay, I think deprioritizing Americans and prioritizing everyone else. /AO/ I think that is the fundamental cause of the biggest problems we face. So immigration, inflation, health care. The cause of those problems is that were putting the priority of others ahead of working Americans. /AO/ No",,,,Immigration,High,6,2,woman,1,"white, non-hispanic",1,married,3,"$30,000-$59,999",2,high school,1,working now,50,5,independent republican
374249,"economy /ae/ inflation, high taxes, people not wanting to work, installation of the minimum wage /ae/ governtment giving handouts to people making them not want to work /ae/",,,,Economy,High,1,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,58,7,strong repbulican
374370,"pollution, air pollution, all pollution /tm/ yes its number one its destroying the ozone which in turn is changing the weather patterns for not only the US but also for the world and it affects everything else thats associated with the change in weather, its migration of whales, its changing in animal behavirr and if affects the migration of the butterflies, all of those things etc etc etc are affected by pollution ",,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,3,"$30,000-$59,999",3,some college,1,working now,78,1,strong democrat
374556,"um, I'll say the economy / TM / wages aren't keeping up with inflation",,,,Economy,High,1,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",5,graduate degree,1,working now,42,1,strong democrat
374749,Deportation /TM/ Sending people back to their countries and they cam e here to build a better life for them and their families /ae/no,,,,Unclear,Low,10,1,man,2,"black, non-hispanic",5,never married,-9,refused,2,high school,5,retired,69,1,strong democrat
374805,Where we allocate the time and money goverment funding,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",3,divorced,3,"$30,000-$59,999",5,graduate degree,1,working now,40,6,not very strong republican
374873,food prices,,,,Unclear,Low,10,2,woman,2,"black, non-hispanic",4,separated,-9,refused,1,less than high school,4,unemployed,62,1,strong democrat
374897,The open border,,,,Unclear,Low,10,1,man,2,"black, non-hispanic",5,never married,1,"under $9,999",2,high school,5,retired,62,2,not very strong democrat
374958,Immigration /probe/the problem is currently it is unfeathered letting people in with little to no vetting. I was a fan of the previous policy of remain in mexico./ae/no,,,,Immigration,High,6,1,man,1,"white, non-hispanic",3,divorced,3,"$30,000-$59,999",3,some college,1,working now,47,5,independent republican
375310,"Inflation, what's the problem with inflation? the problem is that everything is going up and our salaries are not going up as fast as inflation or not going up at all /AE/ No that's it... basically people can't afford the same products that we could buy a few years ago, it's just getting out of hand /AE/ No that's it ",,,,Economy,High,1,1,man,3,hispanic,1,married,4,"$60,000-$99,999",4,bachelor's degree,1,working now,36,2,not very strong democrat
375394,"Lack of housing for the homeless is a big one now, especially in our state",,,,Social Issues,High,4,1,man,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",2,high school,5,retired,60,3,independent democrat
375448,Energy. I think we need to be more self suffiecient again. Our government shouldn't be subsidizing alternate fuels.,,,,Environment,High,7,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",3,some college,1,working now,61,7,strong repbulican
375523,"Safety. /probe/ Just making sure that you're secured, I don't know how to answer that either, make the country safe. /AE/ I can't know how to answer that one, I just say safety, make it secure and safe that's all I can say. You don't knwo where you're going, from one place or another. Some of these questions are kind of hard to answer. /AE/ No.",,,,Unclear,Low,10,2,woman,6,multiple races,3,divorced,1,"under $9,999",3,some college,5,retired,80,-9,refused
375575,The economy /tm/ the prices skyrocketing /ao/ no,,,,Economy,High,1,1,man,1,"white, non-hispanic",5,never married,4,"$60,000-$99,999",2,high school,1,working now,22,3,independent democrat
375581,The worst is probably the economy. I think it's catering to the wealthy people and I'm not wealthy.,,,,Economy,High,1,1,man,1,"white, non-hispanic",3,divorced,2,"$10,000-$29,999",3,some college,5,retired,66,3,independent democrat
375641,Immigration. Well there crossing the boarder pretty fast in large number. Its just impossible to screen all those people,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",3,divorced,5,"$100,000-$249,999",2,high school,1,working now,70,1,strong democrat
375820,Everything went up. Everything is expensive.[CHAR(13)][CHAR(10)],,,,Unclear,Low,10,2,woman,3,hispanic,1,married,2,"$10,000-$29,999",1,less than high school,6,permanently disabled,57,2,not very strong democrat
375874,"their isn't anytime for the kids, there isn't time for them to do anything. I believe the amesume parks be like the regular parks. When you don't have the means",,,,Unclear,High,10,1,man,1,"white, non-hispanic",4,separated,1,"under $9,999",2,high school,1,working now,39,5,independent republican
375911,Immigration  /probe/ Non citizens coming into the country ,,,,Immigration,High,6,2,woman,1,"white, non-hispanic",5,never married,2,"$10,000-$29,999",2,high school,1,working now,40,5,independent republican
375989,"immigration, I probed for more info and he laughed and said, we're being invaded, the border just opening and anyone can walk through, terrorists, it's a big national security risk /AE/ the cost, it's costing us billions and billions of dollars and they're giving it to immigrants and not to people of this country, they're paying for their meals, hotel and clothing, what do we get? /AE/ I could go on and on but I'm good",,,,Unclear,Low,10,1,man,1,"white, non-hispanic",5,never married,3,"$30,000-$59,999",2,high school,1,working now,63,7,strong repbulican
375993,"To obey, Obey the law. /AE/ Voting election./ AE/ no",,,,Unclear,Low,10,1,man,4,asian,2,widowed,1,"under $9,999",2,high school,1,working now,24,6,not very strong republican
376054,The economy/tm/raising prices of necessities and lack of livable wages.,,,,Unclear,Low,10,2,woman,4,asian,5,never married,4,"$60,000-$99,999",3,some college,1,working now,22,3,independent democrat
376075,"Give too much money to other countries, causes inflation, that comes out of my pocket.",,,,Economy,High,1,1,man,6,multiple races,5,never married,3,"$30,000-$59,999",3,some college,1,working now,38,7,strong repbulican
376115,"Immigration. Too much of a population is moving in at too little of a time, you know too much at one time. ",,,,Immigration,High,6,1,man,1,"white, non-hispanic",5,never married,4,"$60,000-$99,999",3,some college,1,working now,23,5,independent republican
376234,immigration,,,,Immigration,High,6,2,woman,1,"white, non-hispanic",2,widowed,2,"$10,000-$29,999",3,some college,7,homemaker,80,3,independent democrat
376387,The security in our schools; Its out of cotrol the need to do better. ,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",1,married,2,"$10,000-$29,999",1,less than high school,7,homemaker,57,2,not very strong democrat
376398,Unemployment. There is so many people out there that are trying to get a job and there seems to be no job available for them. ,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,-9,refused,1,less than high school,5,retired,59,5,independent republican
376557,division; well I think people are very poliarized,,,,Unclear,Low,10,1,man,6,multiple races,2,widowed,5,"$100,000-$249,999",5,graduate degree,1,working now,-2,1,strong democrat
376652,"Crime. Violence. Open border policy. Culture of violence. Crime related to unregulation, border crime.",,,,Crime,High,5,2,woman,-9,refused,1,married,5,"$100,000-$249,999",5,graduate degree,1,working now,54,5,independent republican
376802,"Let me see, the prices of everything is so high, so that's my main gripe is the prices. Cause I often think of my mother and father and saw the prices, they'd be dead again you know.",,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",2,widowed,2,"$10,000-$29,999",1,less than high school,5,retired,80,1,strong democrat
376902,not enough domestic goods created or domestic jobs that create goods for us in our country,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",3,some college,1,working now,52,7,strong repbulican
376978,Inmigracion. Controlar un poco mas como ayudar a la gente esa para que arreglen legalmente estar aqui en estados unidos. ,,,,Unclear,Low,10,1,man,3,hispanic,1,married,3,"$30,000-$59,999",3,some college,1,working now,46,2,not very strong democrat
377074,The cost of living/ AE/  I just feel like the inflation has been higher than the median household family income. /AE/ ,,,,Economy,High,1,1,man,3,hispanic,1,married,5,"$100,000-$249,999",3,some college,1,working now,29,2,not very strong democrat
377251,The economy. That we have prices that are above the cost for food or things or housing. ,,,,Unclear,Low,10,2,woman,3,hispanic,1,married,4,"$60,000-$99,999",5,graduate degree,5,retired,75,1,strong democrat
377268,"The inmigration, Elegal inmigration",,,,Unclear,Low,10,1,man,3,hispanic,5,never married,1,"under $9,999",2,high school,4,unemployed,48,7,strong repbulican
377421,illigal imigration,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",1,less than high school,1,working now,62,6,not very strong republican
377798,immigration/po/illigally entering the county and its been allowed by our president administration,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,1,"under $9,999",-2,insufficient information,1,working now,65,7,strong repbulican
377819,"Disconnect of people and political figures , disconnect between people in general ",,,,Unclear,Low,10,2,woman,3,hispanic,5,never married,1,"under $9,999",2,high school,1,working now,25,2,not very strong democrat
377978,"immigration, crime, spent finances these are the top 3 , immigration there are laws on the books that arent being followed and if they did follow it we wouldnt have an immigration problem .",,,,Immigration,High,6,2,woman,1,"white, non-hispanic",2,widowed,3,"$30,000-$59,999",3,some college,5,retired,69,7,strong repbulican
377981,"The Economy /probe/ prices are too high, taxes are too high /AE/ no that's it I think",,,,Economy,High,1,2,woman,1,"white, non-hispanic",2,widowed,5,"$100,000-$249,999",3,some college,5,retired,80,7,strong repbulican
378058,"Energy and economy, because energy effects economy vastly.",,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,67,5,independent republican
378402,Mexiccans and the indians and the muslims/ae/ no I dont like  the indians taking over the businesses. The mexicans are getting all the jobs and bizness.,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",3,divorced,1,"under $9,999",1,less than high school,5,retired,68,7,strong repbulican
378425,The Economy. The prices of goods have outpaced the increase in wages. /AE/ That's it.,,,,Economy,High,1,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",5,graduate degree,1,working now,40,6,not very strong republican
378549,transgender,,,,Unclear,Low,10,2,woman,2,"black, non-hispanic",5,never married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,29,2,not very strong democrat
378604,the cost of living; as a single mom of [REDACTED NUMBER] its difficult; i make too much money and I can;t afford anything,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",3,divorced,4,"$60,000-$99,999",2,high school,1,working now,38,5,independent republican
378683,Racism. All rascism that affects poipulatiuons that the United States claims we're good for,,,,Social Issues,High,4,2,woman,1,"white, non-hispanic",5,never married,1,"under $9,999",3,some college,5,retired,80,1,strong democrat
378893,economy. it's poor,,,,Economy,High,1,1,man,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",2,high school,1,working now,73,7,strong repbulican
378918,the govt dosent know whats going on; ,,,,Politics/Democracy,High,3,1,man,1,"white, non-hispanic",5,never married,1,"under $9,999",1,less than high school,5,retired,68,6,not very strong republican
378977,"vision in our country /ae/ I jut feel like Americans are not coming together /ae/The division of people not coming together, it is not so much about racism, racism coes in all shades of color /ae/ ",,,,Unclear,Low,10,2,woman,2,"black, non-hispanic",3,divorced,6,"$250,000 or more",2,high school,1,working now,51,3,independent democrat
378992,Illegal people crossing the border in Mexico I dnt know what part of the government bu t they are giving them m oney and food stamps /ae/no,,,,Unclear,Low,10,1,man,2,"black, non-hispanic",1,married,4,"$60,000-$99,999",2,high school,1,working now,36,1,strong democrat
379055,honestly think number one segrgation of morales of our leadership,,,,Unclear,Low,10,2,woman,2,"black, non-hispanic",5,never married,5,"$100,000-$249,999",5,graduate degree,1,working now,40,1,strong democrat
379149,Guns. Unit instead of shooting all the time,,,,Unclear,Low,10,1,man,2,"black, non-hispanic",5,never married,2,"$10,000-$29,999",2,high school,5,retired,66,1,strong democrat
379171,The economy. It just keeps going up.,,,,Economy,High,1,2,woman,1,"white, non-hispanic",2,widowed,2,"$10,000-$29,999",1,less than high school,7,homemaker,80,7,strong repbulican
379202,Damage control of the Trump Administration,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",3,divorced,4,"$60,000-$99,999",5,graduate degree,1,working now,78,1,strong democrat
379245,Migrants.  Open Border,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",5,graduate degree,5,retired,74,7,strong repbulican
379384,accountability /tm/ I think there is no accountabilty when you do something wrong there is no repercussions part of the problem with voter turnout is most people think there is no ramifications of their actions.,,,,Politics/Democracy,High,3,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",3,some college,1,working now,60,4,independent
379572,Immigration/WT/ Its not a problem with immigration it is illegal immigration we need to understand to understand who is coming across our boarders and what their intentions are. In an effort to try and keep the country safe and secure from ill intentions ,,,,Immigration,High,6,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,44,5,independent republican
379636,wage inequity/tm/ Just that there are so many that have so much and so many that have so little and there should be a way to bridge the gap/ae/no,,,,Economy,High,1,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",2,high school,1,working now,51,5,independent republican
379855,"Taxes, too high",,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",3,some college,5,retired,75,4,independent
379936,Our government spends more money outside of our country instead of inside our country rebuilding it's infastructure. Using our tax money.,,,,Politics/Democracy,High,3,1,man,6,multiple races,3,divorced,5,"$100,000-$249,999",2,high school,1,working now,63,5,independent republican
379947,Jail systems are in horible shape  because of the aclu -there is no sense of the respect - the jail  inmates have no respect and the just can do what they want to do.,,,,Crime,High,5,2,woman,3,hispanic,3,divorced,5,"$100,000-$249,999",2,high school,5,retired,55,4,independent
380067,inflation,,,,Economy,High,1,1,man,2,"black, non-hispanic",1,married,1,"under $9,999",-8,don't know,1,working now,41,-9,refused
380124,open borders in order to have soverienty as a nation we need to have regulations as to who can and cannot enter our borders and we have to have an effective program to naturalization.,,,,Immigration,High,6,2,woman,1,"white, non-hispanic",1,married,-9,refused,4,bachelor's degree,5,retired,79,7,strong repbulican
380185,economy/po/people still have to live day to day paycheck to paycheck and food prices have steadily gone up/ao/no,,,,Economy,High,1,2,woman,2,"black, non-hispanic",5,never married,2,"$10,000-$29,999",3,some college,1,working now,36,1,strong democrat
380399,The economy. The cost of living.,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",3,some college,1,working now,25,5,independent republican
380508,"Homelessness. People being forced out of their units. Rents are being raised and there is no consideration for people not being able to pay. Yeah right now we're reffering to people as outdoor residents. /AE/ I mean we shouldn't have that. I mean it's fixable. That shouldn't be. That shouldn't be a problem. There is program that is helping people maintain their units. It's called HPRP. If they are going to lose thier units money is given to help them pay that. And I think it's up to a year. /AE/ Yeah, and addition to working with people to maintain their units. If jobs are a problem we work with on that as well. You know job readiness, job coaching, stuff like that. /AE/ We work with people around  assesments by way of upscaling and rescaling and we try to determine what are the skill gaps and closing the gaps and meet their employer needs. /AE/ Trum just closed the door on DEI diversity equity and inclusion. So he's not helping and he's problem centered and not solution focused. So he's making the problem worse.  I mean culture is everything on jobs. and if their is a group you're focused towards why not promote your group.  Employee resource groups is what they are called.  /AE/ no",,,,Unclear,Low,10,1,man,2,"black, non-hispanic",3,divorced,1,"under $9,999",5,graduate degree,1,working now,60,2,not very strong democrat
380685,"Immigration. /probe/ Probably the controversy on wether they're allowed in america or not allowed in america, I think legally they should be allowed, illegally no. ",,,,Immigration,High,6,2,woman,1,"white, non-hispanic",1,married,6,"$250,000 or more",4,bachelor's degree,1,working now,63,2,not very strong democrat
380687,the right president in the office. To Hold thigs together/ae/ that's it,,,,Unclear,Low,10,2,woman,2,"black, non-hispanic",4,separated,2,"$10,000-$29,999",3,some college,1,working now,38,1,strong democrat
380736,Let the country down everthing expensive dirty a lot of guns. people are getting very ugly,,,,Unclear,Low,10,-9,refused,3,hispanic,4,separated,-9,refused,1,less than high school,1,working now,78,4,independent
